,남녀비율가중
4642,112.99799999999999
4643,112.99799999999999
4644,112.99799999999999
4645,112.99799999999999
4646,112.99799999999999
4647,112.99799999999999
4648,112.99799999999999
4649,112.99799999999999
4650,112.99799999999999
4651,112.99799999999999
4652,112.99799999999999
4653,112.99799999999999
4654,112.99799999999999
4655,112.99799999999999
4656,112.99799999999999
4657,112.99799999999999
4658,112.99799999999999
4659,112.99799999999999
4660,112.99799999999999
4661,112.99799999999999
4662,112.99799999999999
4663,112.99799999999999
4664,112.99799999999999
4665,112.99799999999999
4666,112.99799999999999
4667,112.99799999999999
4668,112.99799999999999
4669,112.99799999999999
4670,112.99799999999999
4671,112.99799999999999
4672,112.99799999999999
4673,112.99799999999999
4674,112.99799999999999
4675,112.99799999999999
4676,112.99799999999999
4677,112.99799999999999
4678,112.99799999999999
4679,112.99799999999999
4680,112.99799999999999
4681,112.99799999999999
4682,112.99799999999999
4683,112.99799999999999
4684,112.99799999999999
4685,112.99799999999999
4686,112.99799999999999
4687,112.99799999999999
4688,112.99799999999999
4689,112.99799999999999
4690,112.99799999999999
4691,112.99799999999999
4692,112.99799999999999
4693,112.99799999999999
4694,112.99799999999999
4695,112.99799999999999
4696,112.99799999999999
4697,112.99799999999999
4698,112.99799999999999
4699,112.99799999999999
4700,112.99799999999999
4701,112.99799999999999
4702,112.99799999999999
4703,112.99799999999999
4704,112.99799999999999
4705,112.99799999999999
4706,112.99799999999999
4707,112.99799999999999
4708,112.99799999999999
4709,112.99799999999999
4710,112.99799999999999
4711,112.99799999999999
4712,112.99799999999999
4713,112.99799999999999
4714,112.99799999999999
4715,112.99799999999999
4716,112.99799999999999
4717,112.99799999999999
4718,112.99799999999999
4719,112.99799999999999
4720,112.99799999999999
4721,112.99799999999999
4722,112.99799999999999
4723,112.99799999999999
4724,112.99799999999999
4725,112.99799999999999
4726,112.99799999999999
4727,112.99799999999999
4728,112.99799999999999
4729,112.99799999999999
4730,112.99799999999999
4731,112.99799999999999
4732,112.99799999999999
4733,112.99799999999999
4734,112.99799999999999
4735,112.99799999999999
4736,112.99799999999999
4737,112.99799999999999
4738,112.99799999999999
4739,112.99799999999999
4740,112.99799999999999
4741,112.99799999999999
4742,112.99799999999999
4743,112.99799999999999
4744,112.99799999999999
4745,112.99799999999999
4746,112.99799999999999
4747,112.99799999999999
4748,112.99799999999999
4749,112.99799999999999
4750,112.99799999999999
4751,112.99799999999999
4752,112.99799999999999
4753,112.99799999999999
4754,112.99799999999999
4755,112.99799999999999
4756,112.99799999999999
4757,112.99799999999999
4758,112.99799999999999
4759,112.99799999999999
4760,112.99799999999999
4761,112.99799999999999
4762,112.99799999999999
4763,112.99799999999999
4764,112.99799999999999
4765,112.99799999999999
4766,112.99799999999999
4767,112.99799999999999
4768,112.99799999999999
4769,112.99799999999999
4770,112.99799999999999
4771,112.99799999999999
4772,112.99799999999999
4773,112.99799999999999
4774,112.99799999999999
4775,112.99799999999999
4776,112.99799999999999
4777,112.99799999999999
4778,112.99799999999999
4779,112.99799999999999
4780,112.99799999999999
4781,112.99799999999999
4782,112.99799999999999
4783,112.99799999999999
4784,112.99799999999999
4785,112.99799999999999
4786,112.99799999999999
4787,112.99799999999999
4788,112.99799999999999
4789,112.99799999999999
4790,112.99799999999999
4791,112.99799999999999
4792,112.99799999999999
4793,112.99799999999999
4794,112.99799999999999
4795,112.99799999999999
4796,112.99799999999999
4797,112.99799999999999
4798,112.99799999999999
4799,112.99799999999999
4800,112.99799999999999
4801,112.99799999999999
4802,112.99799999999999
4803,112.99799999999999
4804,112.99799999999999
4805,112.99799999999999
4806,112.99799999999999
4807,112.99799999999999
4808,112.99799999999999
4809,112.99799999999999
4810,112.99799999999999
4811,112.99799999999999
4812,112.99799999999999
4813,112.99799999999999
4814,112.99799999999999
4815,112.99799999999999
4816,112.99799999999999
4817,112.99799999999999
4818,112.99799999999999
4819,112.99799999999999
4820,112.99799999999999
4821,112.99799999999999
4822,112.99799999999999
4823,112.99799999999999
4824,112.99799999999999
4825,112.99799999999999
4826,112.99799999999999
4827,112.99799999999999
4828,112.99799999999999
4829,112.99799999999999
4830,112.99799999999999
4831,112.99799999999999
4832,112.99799999999999
4833,112.99799999999999
4834,112.99799999999999
4835,112.99799999999999
4836,112.99799999999999
4837,112.99799999999999
4838,112.99799999999999
4839,112.99799999999999
4840,112.99799999999999
4841,112.99799999999999
4842,112.99799999999999
4843,112.99799999999999
4844,112.99799999999999
4845,112.99799999999999
4846,112.99799999999999
4847,112.99799999999999
4848,112.99799999999999
4849,112.99799999999999
4850,112.99799999999999
4851,112.99799999999999
4852,112.99799999999999
4853,112.99799999999999
4854,112.99799999999999
4855,112.99799999999999
4856,112.99799999999999
4857,112.99799999999999
4858,112.99799999999999
4859,112.99799999999999
4860,112.99799999999999
4861,112.99799999999999
4862,112.99799999999999
4863,112.99799999999999
4864,112.99799999999999
4865,112.99799999999999
4866,112.99799999999999
4867,112.99799999999999
4868,112.99799999999999
4869,112.99799999999999
4870,112.99799999999999
4871,112.99799999999999
4872,112.99799999999999
4873,112.99799999999999
4874,112.99799999999999
4875,112.99799999999999
4876,112.99799999999999
4877,112.99799999999999
4878,112.99799999999999
4879,112.99799999999999
4880,112.99799999999999
4881,112.99799999999999
4882,112.99799999999999
4883,112.99799999999999
4884,112.99799999999999
4885,112.99799999999999
4886,112.99799999999999
4887,112.99799999999999
4888,112.99799999999999
4889,112.99799999999999
4890,112.99799999999999
4891,112.99799999999999
4892,112.99799999999999
4893,112.99799999999999
4894,112.99799999999999
4895,112.99799999999999
4896,112.99799999999999
4897,112.99799999999999
4898,112.99799999999999
4899,112.99799999999999
4900,112.99799999999999
4901,112.99799999999999
4902,112.99799999999999
4903,112.99799999999999
4904,112.99799999999999
4905,112.99799999999999
4906,112.99799999999999
4907,112.99799999999999
4908,112.99799999999999
4909,112.99799999999999
4910,112.99799999999999
4911,112.99799999999999
4912,112.99799999999999
4913,112.99799999999999
4914,112.99799999999999
4915,112.99799999999999
4916,112.99799999999999
4917,112.99799999999999
4918,112.99799999999999
4919,112.99799999999999
4920,112.99799999999999
4921,112.99799999999999
4922,112.99799999999999
4923,112.99799999999999
4924,112.99799999999999
4925,112.99799999999999
4926,112.99799999999999
4927,112.99799999999999
4928,112.99799999999999
4929,112.99799999999999
4930,112.99799999999999
4931,112.99799999999999
4932,112.99799999999999
4933,112.99799999999999
4934,112.99799999999999
4935,112.99799999999999
4936,112.99799999999999
4937,112.99799999999999
4938,112.99799999999999
4939,112.99799999999999
4940,112.99799999999999
4941,112.99799999999999
4942,112.99799999999999
4943,112.99799999999999
4944,112.99799999999999
4945,112.99799999999999
4946,112.99799999999999
4947,112.99799999999999
4948,112.99799999999999
4949,112.99799999999999
4950,112.99799999999999
4951,112.99799999999999
4952,112.99799999999999
4953,112.99799999999999
4954,112.99799999999999
4955,112.99799999999999
4956,112.99799999999999
4957,112.99799999999999
4958,112.99799999999999
4959,112.99799999999999
4960,112.99799999999999
4961,112.99799999999999
4962,112.99799999999999
4963,112.99799999999999
4964,112.99799999999999
4965,112.99799999999999
4966,112.99799999999999
4967,112.99799999999999
4968,112.99799999999999
4969,112.99799999999999
4970,112.99799999999999
4971,112.99799999999999
4972,112.99799999999999
4973,112.99799999999999
4974,112.99799999999999
4975,112.99799999999999
4976,112.99799999999999
4977,112.99799999999999
4978,112.99799999999999
4979,112.99799999999999
4980,112.99799999999999
4981,112.99799999999999
4982,112.99799999999999
4983,112.99799999999999
4984,112.99799999999999
4985,112.99799999999999
4986,112.99799999999999
4987,112.99799999999999
4988,112.99799999999999
4989,112.99799999999999
4990,112.99799999999999
4991,112.99799999999999
4992,112.99799999999999
4993,112.99799999999999
4994,112.99799999999999
4995,112.99799999999999
4996,112.99799999999999
4997,112.99799999999999
4998,112.99799999999999
4999,112.99799999999999
5000,112.99799999999999
5001,112.99799999999999
5002,112.99799999999999
5003,112.99799999999999
5004,112.99799999999999
5005,112.99799999999999
5006,112.99799999999999
5007,112.99799999999999
5008,112.99799999999999
5009,112.99799999999999
5010,112.99799999999999
5011,112.99799999999999
5012,112.99799999999999
5013,112.99799999999999
5014,112.99799999999999
5015,112.99799999999999
5016,112.99799999999999
5017,112.99799999999999
5018,112.99799999999999
5019,112.99799999999999
5020,112.99799999999999
5021,112.99799999999999
5022,112.99799999999999
5023,112.99799999999999
5024,112.99799999999999
5025,112.99799999999999
5026,112.99799999999999
5027,112.99799999999999
5028,112.99799999999999
5029,112.99799999999999
5030,112.99799999999999
5031,112.99799999999999
5032,112.99799999999999
5033,112.99799999999999
5034,112.99799999999999
5035,112.99799999999999
5036,112.99799999999999
5037,112.99799999999999
5038,112.99799999999999
5039,112.99799999999999
5040,112.99799999999999
5041,112.99799999999999
5042,112.99799999999999
5043,112.99799999999999
5044,112.99799999999999
5045,112.99799999999999
5046,112.99799999999999
5047,112.99799999999999
5048,112.99799999999999
5049,112.99799999999999
5050,112.99799999999999
5051,112.99799999999999
5052,112.99799999999999
5053,112.99799999999999
5054,112.99799999999999
5055,112.99799999999999
5056,112.99799999999999
5057,112.99799999999999
5058,112.99799999999999
5059,112.99799999999999
5060,112.99799999999999
5061,112.99799999999999
5062,112.99799999999999
5063,112.99799999999999
5064,112.99799999999999
5065,112.99799999999999
5066,112.99799999999999
5067,112.99799999999999
5068,112.99799999999999
5069,112.99799999999999
5070,112.99799999999999
5071,112.99799999999999
5072,112.99799999999999
5073,112.99799999999999
5074,112.99799999999999
5075,112.99799999999999
5076,112.99799999999999
5077,112.99799999999999
5078,112.99799999999999
5079,112.99799999999999
5080,112.99799999999999
5081,112.99799999999999
5082,112.99799999999999
5083,112.99799999999999
5084,112.99799999999999
5085,112.99799999999999
5086,112.99799999999999
5087,112.99799999999999
5088,112.99799999999999
5089,112.99799999999999
5090,112.99799999999999
5091,112.99799999999999
5092,112.99799999999999
5093,112.99799999999999
5094,112.99799999999999
5095,112.99799999999999
5096,112.99799999999999
5097,112.99799999999999
5098,112.99799999999999
5099,112.99799999999999
5100,112.99799999999999
5101,112.99799999999999
5102,112.99799999999999
5103,112.99799999999999
5104,112.99799999999999
5105,112.99799999999999
5106,112.99799999999999
5107,112.99799999999999
5108,112.99799999999999
5109,112.99799999999999
5110,112.99799999999999
5111,112.99799999999999
5112,112.99799999999999
5113,112.99799999999999
5114,112.99799999999999
5115,112.99799999999999
5116,112.99799999999999
5117,112.99799999999999
5118,112.99799999999999
5119,112.99799999999999
5120,112.99799999999999
5121,112.99799999999999
5122,112.99799999999999
5123,112.99799999999999
5124,112.99799999999999
5125,112.99799999999999
5126,112.99799999999999
5127,112.99799999999999
5128,112.99799999999999
5129,112.99799999999999
5130,112.99799999999999
5131,112.99799999999999
5132,112.99799999999999
5133,112.99799999999999
5134,112.99799999999999
5135,112.99799999999999
5136,112.99799999999999
5137,112.99799999999999
5138,112.99799999999999
5139,112.99799999999999
5140,112.99799999999999
5141,112.99799999999999
5142,112.99799999999999
5143,112.99799999999999
5144,112.99799999999999
5145,112.99799999999999
5146,112.99799999999999
5147,112.99799999999999
5148,112.99799999999999
5149,112.99799999999999
5150,112.99799999999999
5151,112.99799999999999
5152,112.99799999999999
5153,112.99799999999999
5154,112.99799999999999
5155,112.99799999999999
5156,112.99799999999999
5157,112.99799999999999
5158,112.99799999999999
5159,112.99799999999999
5160,112.99799999999999
5161,112.99799999999999
5162,112.99799999999999
5163,112.99799999999999
5164,112.99799999999999
5165,112.99799999999999
5166,112.99799999999999
5167,112.99799999999999
5168,112.99799999999999
5169,112.99799999999999
5170,112.99799999999999
